id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUMyd2NDREV3EAE,,10 months ago,2023-03-20 21:30:29.053971,5.0,Carl Mitchell,0,0,https://www.google.com/maps/contrib/117151778456681649983/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyaHFlRFF3EAE,15 minutes to take the order another 40 minutes to prepare the food. Disappointing.,11 months ago,2023-03-20 21:30:29.054612,1.0,Yogev Sayag,0,0,https://www.google.com/maps/contrib/104607483001319483307/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMydXJtMGlRRRAB,Came here with my colleagues during lunch break. The customer service here is very good and the lunch set is very value for money. The food was very filling and very delicious too. Will definitely recommend to friends and family. I’ll come back for more :),11 months ago,2023-03-20 21:30:29.055287,5.0,Natasha Yap,0,0,https://www.google.com/maps/contrib/101976892264620648018/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyMnVMSWNREAE,,11 months ago,2023-03-20 21:30:29.055927,5.0,Yogeswaran Selvadurai,0,0,https://www.google.com/maps/contrib/112412882915161842139/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMycXUzV0JnEAE,,11 months ago,2023-03-20 21:30:29.056542,5.0,Tan Ashton,0,0,https://www.google.com/maps/contrib/105719913327900886362/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyaXItZFZnEAE,"Great food, topped off by friendly service by Kiki. Kudos!",11 months ago,2023-03-20 21:30:29.057178,5.0,David Tay,0,0,https://www.google.com/maps/contrib/113966404536788409509/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyd3RQX1VBEAE,Food and drink up to standard but not so friendly service.,11 months ago,2023-03-20 21:30:29.057838,4.0,Andrew McDowell (Chakrit Wongsakornraksa),0,0,https://www.google.com/maps/contrib/108287167919172654603/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMyZ3N2dm1RRRAB,Reasona …,11 months ago,2023-03-20 21:30:35.881518,3.0,Rahman Rahman,0,0,https://www.google.com/maps/contrib/102238754133819837267/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMyOVBXcndBRRAB,,11 months ago,2023-03-20 21:30:35.882280,5.0,SE,0,0,https://www.google.com/maps/contrib/103825074278419877239/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMycEllQWp3RRAB,A great place go chill out and enjoy the beer. The waitress are hot and sexy. The place outdoor area is just beside the river and u can enjoy the view of the clark quay river. There are also a variety of food and beers in the menu. A great place to hang out and chill with friends.,11 months ago,2023-03-20 21:30:35.883005,5.0,Tan Joo Wan,0,0,https://www.google.com/maps/contrib/107102366911158803917/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMydUtTRThBRRAB,"Food portions are big so worth the price. Wings could have had more flavour though, took the original hooters style with the medium flavour. Was shown to be spicy but there was no spice at all. …",11 months ago,2023-03-20 21:30:35.883710,4.0,Lysergic Acid,0,0,https://www.google.com/maps/contrib/117893370374171897831/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyME5mZkxnEAE,Well done hooters. Requested for medium well but was given raw meat. Food was tasteless. If I could I would’ve given zero stars,11 months ago,2023-03-20 21:30:35.884380,1.0,slency slender,0,0,https://www.google.com/maps/contrib/102575614823861058103/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUMyd091eUl3EAE,"Slow service, many menu items unavailable. Not up to expected standards.",11 months ago,2023-03-20 21:30:35.885042,1.0,George Dorsey,0,0,https://www.google.com/maps/contrib/107104165173804630835/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUMyZ0pPNnpRRRAB,"April 2022 - welcoming establishment, fresh, sober but pretty decoration, pleasant music. The wings are excellent. The co …",11 months ago,2023-03-20 21:30:35.885750,4.0,Marco Solo,0,0,https://www.google.com/maps/contrib/102936833588474581414/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXejliSkV3EAE,"Ordered a Buffalo Platter to share with friends over beers. The food is ok, albeit not very memorable. We sat outside along the Singapore River. It was a nice cool evening with an amazing view.",11 months ago,2023-03-20 21:30:35.886497,3.0,Willy Lim,0,0,https://www.google.com/maps/contrib/101956172504276757657/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXajdHZF93RRAB,Slow service. Nice view. Average food. Good beer deals,11 months ago,2023-03-20 21:30:35.887205,4.0,Vaibhav Kapoor,0,0,https://www.google.com/maps/contrib/117108616211403114144/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXLV8yQTVRRRAB,Food is good but service should have been better. The server aren't friendly and not in a mood for service.,11 months ago,2023-03-20 21:30:35.887888,3.0,Tasaporn Visawameteekul,0,0,https://www.google.com/maps/contrib/109081961010164488240/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXZ2NUR0dBEAE,The first Hooters in Southeast Asia. I'm guessing it'll be the last too. The atmosphere was depressing. And the food barely edible.,11 months ago,2023-03-20 21:30:42.897433,1.0,Rick Browne,0,0,https://www.google.com/maps/contrib/108311071215690219010/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXc3VhZHV3RRAB,"Not par with the expectation, huge scope of improvement. Tacos were epic and so were the wings",a year ago,2023-03-20 21:30:42.898161,3.0,Ashwin Tiwari,0,0,https://www.google.com/maps/contrib/107707968018751594998/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXc3FpM2ZnEAE,"First time in hooters , Service was bad ,specially the girl name Laura ,So rude . The Wings was great ,beside of that , the Food was fine . …",a year ago,2023-03-20 21:30:42.898903,2.0,saki cheung,0,0,https://www.google.com/maps/contrib/105902730204503744109/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURXb3NhQlNBEAE,Good for Western food.,a year ago,2023-03-20 21:30:42.899632,5.0,Vipul Pahuja,0,0,https://www.google.com/maps/contrib/112444288892588460468/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURXLUxTaWpRRRAB,My 2nd time here and so far so good the waitresses were good as well😊 …,a year ago,2023-03-20 21:30:42.900317,4.0,Lira Lovero,0,0,https://www.google.com/maps/contrib/110133749585772285093/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXdDYta3VBRRAB,Horrible cocktails and poor service. A botch to Hooters brand,a year ago,2023-03-20 21:30:42.901003,1.0,Aditya Dharnidharka,0,0,https://www.google.com/maps/contrib/113578676234977406258/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXdGRLdGJ3EAE,Doesn't mean much,a year ago,2023-03-20 21:30:42.901665,3.0,Michael Willemen,0,0,https://www.google.com/maps/contrib/112376632495681474755/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXbHVqQVJnEAE,"Good fun, reliable food. McDonald's with beer",a year ago,2023-03-20 21:30:42.902327,4.0,Paul Lawrence,0,0,https://www.google.com/maps/contrib/117883115403400465271/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXM0luZ3B3RRAB,,a year ago,2023-03-20 21:30:42.902955,5.0,John Slatter,0,0,https://www.google.com/maps/contrib/111981283609727728033/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM4NnJERWNnEAE,Good value for money,a year ago,2023-03-20 21:30:42.903583,4.0,Mike Ang,0,0,https://www.google.com/maps/contrib/100493725908321656759/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNXck55bGVREAE,,a year ago,2023-03-20 21:30:49.857637,4.0,Simon Leong,0,0,https://www.google.com/maps/contrib/104241957544611316360/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXeE0yM3hnRRAB,,a year ago,2023-03-20 21:30:49.858337,5.0,Saeid Sabetjo,0,0,https://www.google.com/maps/contrib/108676769369015707571/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNXOE0zVXVnRRAB,,a year ago,2023-03-20 21:30:49.859088,5.0,S Y,0,0,https://www.google.com/maps/contrib/115290748123659947472/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURteDdia3JnRRAB,Was okay,a year ago,2023-03-20 21:30:49.859793,3.0,Lincoln Lim,0,0,https://www.google.com/maps/contrib/103036298292562298028/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtcXVlc3hRRRAB,Nice food,a year ago,2023-03-20 21:30:49.860469,4.0,nick xu,0,0,https://www.google.com/maps/contrib/104060362866970911806/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtdk9DXzJnRRAB,,a year ago,2023-03-20 21:30:49.861121,4.0,The young pope,0,0,https://www.google.com/maps/contrib/103117829093674676914/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtbktDcnhBRRAB,,a year ago,2023-03-20 21:30:49.861732,5.0,Keith Low,0,0,https://www.google.com/maps/contrib/100990573302575917070/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURtN0tYZjVBRRAB,Uuuuyeahhh …,a year ago,2023-03-20 21:30:49.862379,5.0,Omezing Here,0,0,https://www.google.com/maps/contrib/106137887145069707445/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURtb0xxOEpREAE,,a year ago,2023-03-20 21:30:49.863026,5.0,Nicolas Andes,0,0,https://www.google.com/maps/contrib/107070335649737289370/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtamNhQlV3EAE,,a year ago,2023-03-20 21:30:49.863677,4.0,Keith Kerr,0,0,https://www.google.com/maps/contrib/112392136344766432588/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtc1o3YlF3EAE,,a year ago,2023-03-20 21:30:56.842264,5.0,Alvin Gan,0,0,https://www.google.com/maps/contrib/110218880337544131989/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtOXJTWU9REAE,Nice food,a year ago,2023-03-20 21:30:56.842998,5.0,Benny Ong,0,0,https://www.google.com/maps/contrib/102483937022684794815/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtaHNpX1NREAE,Had an amazing evening with friends. Food and service was good. Laura who served was professional and very helpful. Amazing location along the river.,a year ago,2023-03-20 21:30:56.843748,4.0,vuppala gopinath,0,0,https://www.google.com/maps/contrib/104810934876640858346/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtbXVILXpRRRAB,,a year ago,2023-03-20 21:30:56.844415,4.0,Tor Jøran Gravrok,0,0,https://www.google.com/maps/contrib/111969422758846638348/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNteXVDdFNnEAE,Good food and beers,a year ago,2023-03-20 21:30:56.845089,5.0,Sukhraaj Singh,0,0,https://www.google.com/maps/contrib/112968126450749146584/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNteE5iRlRREAE,,a year ago,2023-03-20 21:30:56.845755,5.0,Pete Richer,0,0,https://www.google.com/maps/contrib/116926785382106538583/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtaEtTQUVnEAE,"Good food, beautiful atmosphere and excellent service",a year ago,2023-03-20 21:30:56.846395,5.0,ashreen khaira (Ashy),0,0,https://www.google.com/maps/contrib/112730012359709183575/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHX2M3YV9nRRAB,,a year ago,2023-03-20 21:30:56.847054,3.0,Seline Lm,0,0,https://www.google.com/maps/contrib/100195514138483887916/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHamJxazZ3RRAB,,a year ago,2023-03-20 21:30:56.847684,5.0,Lokesh Samant,0,0,https://www.google.com/maps/contrib/116699358480510893337/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHMmRyX3J3RRAB,Nice food and good view along the river bank.,a year ago,2023-03-20 21:30:56.848319,5.0,Danny Lim,0,0,https://www.google.com/maps/contrib/118107660752429379741/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHcnRfUzFBRRAB,"Food was alright but service can be better.  I ordered Samosa and Vegetarian burger ,I requested for no onion and garlic and …",a year ago,2023-03-20 21:31:03.884498,2.0,Ms. Suchi,0,0,https://www.google.com/maps/contrib/101222089436758795522/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHZ29pMTRBRRAB,"Went there 20 minutes before last call. Ladies were extremely attentive and got my orders on table within 10 minutes...I'd recommend the shots, worth the bucks",a year ago,2023-03-20 21:31:03.885302,5.0,Desi Chef's Kitchen,0,0,https://www.google.com/maps/contrib/104884354052075402682/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHXzZHTmVnEAE,,a year ago,2023-03-20 21:31:03.885952,4.0,Anton Huempfner,0,0,https://www.google.com/maps/contrib/108182942762164382850/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHanJLeHR3RRAB,Great service,a year ago,2023-03-20 21:31:03.886585,5.0,Ko ko Soe,0,0,https://www.google.com/maps/contrib/109736369728095482303/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHcXRTZ2ZnEAE,American Fine dining.,a year ago,2023-03-20 21:31:03.887235,5.0,saravana murthy,0,0,https://www.google.com/maps/contrib/116917606761880414512/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHNHJDYk1BEAE,Good value and delicious set lunch of fish and chips. Nice and clean environment.,a year ago,2023-03-20 21:31:03.887885,5.0,Kok wee Tan,0,0,https://www.google.com/maps/contrib/109043364262052831936/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHM01LS3ZnRRAB,,a year ago,2023-03-20 21:31:03.888516,5.0,Alex Lee,0,0,https://www.google.com/maps/contrib/102515041651147769647/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHbElIV2NREAE,Too pushy,a year ago,2023-03-20 21:31:03.889158,3.0,Achim Mustermann,0,0,https://www.google.com/maps/contrib/114107554608050329342/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHZ09TcERnEAE,Good,a year ago,2023-03-20 21:31:03.889823,4.0,Joseph Ong,0,0,https://www.google.com/maps/contrib/111351784840413372555/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2M1pYbmFBEAE,Ambience is ok. Cozy place but the food we came for wasn't available ( Fresh Oysters ) . It was very dissappointing not to have what we really came for when it wasn't even crowded at all. …,a year ago,2023-03-20 21:31:03.890504,3.0,My SECRET Corner,0,0,https://www.google.com/maps/contrib/105300831903626916122/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2OGJ5OGZREAE,,a year ago,2023-03-20 21:31:11.085411,5.0,Jeeva Govindan,0,0,https://www.google.com/maps/contrib/107837421641465604068/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2N3ZiUFRBEAE,Wow is been many years since i have been here i love the food and the drinks very resaonable price and the service is very very good also the staff is all very friendly smiling all the time you can get hook if you are looking for a soul …,a year ago,2023-03-20 21:31:11.086179,5.0,osman teo,0,0,https://www.google.com/maps/contrib/110726907879623569884/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2eHBxWk53EAE,,a year ago,2023-03-20 21:31:11.086835,5.0,Marlon McCarthy,0,0,https://www.google.com/maps/contrib/107859475590956677515/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2MExfRDFnRRAB,,a year ago,2023-03-20 21:31:11.087449,3.0,WinWin Soo,0,0,https://www.google.com/maps/contrib/114742705391624888308/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2a01pb0tnEAE,,a year ago,2023-03-20 21:31:11.088043,3.0,nicktheho,0,0,https://www.google.com/maps/contrib/106182794026302044692/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2NWJtT3RBRRAB,Rude waiter,a year ago,2023-03-20 21:31:11.088656,1.0,mukul bhardwaj,0,0,https://www.google.com/maps/contrib/116545171473445544422/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2NmF5dnpBRRAB,,a year ago,2023-03-20 21:31:11.089289,4.0,Tue Fatt David Wee,0,0,https://www.google.com/maps/contrib/106009133191428426644/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2a2ZDV2VREAE,Fixed menu. Food good. Best prawn alio.,a year ago,2023-03-20 21:31:11.089919,5.0,Derrick Flexi,0,0,https://www.google.com/maps/contrib/109137324807938027181/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2Z2FPNll3EAE,,a year ago,2023-03-20 21:31:11.090560,1.0,Hardeep Singh,0,0,https://www.google.com/maps/contrib/108465375882377088096/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2bHNlcE13EAE,The terrace seats are open and have a nice atmosphere.  It's a good place to go drinking with a men,a year ago,2023-03-20 21:31:11.091191,4.0,Masuo,0,0,https://www.google.com/maps/contrib/116647862319751007259/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2aHA2Z2lnRRAB,Wings well below average but worst part is that the girls act prematurely-bring beers when not ordered and take beers when not empty. …,a year ago,2023-03-20 21:31:18.243175,3.0,Troy Gallagher,0,0,https://www.google.com/maps/contrib/111908341699017781171/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2akk3Q2RnEAE,Love the atmosphere and food,a year ago,2023-03-20 21:31:18.243889,5.0,Chloe Low,0,0,https://www.google.com/maps/contrib/107424898316176246979/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2a016VE5BEAE,,a year ago,2023-03-20 21:31:18.244521,5.0,raghu c s babu angara,0,0,https://www.google.com/maps/contrib/104313908165477056667/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhbjRqUkRnEAE,"The wings are amazingly delicious! Just the right amount of crisp with some spicy sauce, every bite was a delightful bit of heaven. …",a year ago,2023-03-20 21:31:18.245166,5.0,J T,0,0,https://www.google.com/maps/contrib/108834279491832708308/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURhNzRxSXd3RRAB,all the staff are nice except for the filipina manager who is very rude and not accomodating at all. you will feel that you are not welcome at all. she needs more training.,a year ago,2023-03-20 21:31:18.245832,1.0,hart angel,0,0,https://www.google.com/maps/contrib/110955850088563789443/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURhMnVINVFnEAE,Good service n good food.,a year ago,2023-03-20 21:31:18.246481,5.0,NCTXCZENNIE XSTRAYKIDS_KPOP127,0,0,https://www.google.com/maps/contrib/103525195182986651695/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNhcnMycHN3RRAB,,a year ago,2023-03-20 21:31:18.247130,5.0,José Alberto Vázquez Hernández,0,0,https://www.google.com/maps/contrib/112715692719567233888/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxMTVhN2tBRRAB,"Back to Hooters after many years. Cycle pass two weeks ago, but only take out that time. Cycle pass again yesterday, decided to had my lunch. Remember trying the wings years ago and really love it, so I had wings yesterday, never failed me. It is so delicious, set meal come with drink and ice cream.",a year ago,2023-03-20 21:31:18.247765,5.0,Chiu Josephine,0,0,https://www.google.com/maps/contrib/117712920266619333832/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURxdS0tZEFnEAE,"out of everything we ordered cream pasta was the best and also relatively affordable ($15.99+$2.30(bacon)++); flavour was rich and loved the texture! The Daytona wings and buffalo tacos were alright, place is definitely better suited as a …",a year ago,2023-03-20 21:31:18.248444,4.0,aly,0,0,https://www.google.com/maps/contrib/109410728253701257543/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxMjRQUzV3RRAB,Victoria is very friendly staff of hooters.,a year ago,2023-03-20 21:31:18.249128,5.0,Kak Ping Lim,0,0,https://www.google.com/maps/contrib/107058979485395359384/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURxdHAzZHBBRRAB,,a year ago,2023-03-20 21:31:25.526889,2.0,Chris Acker,0,0,https://www.google.com/maps/contrib/115709161783875766169/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNxNHRheVhREAE,,a year ago,2023-03-20 21:31:25.527541,1.0,Khubaib Akif,0,0,https://www.google.com/maps/contrib/100077090534709732650/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNxaUp1dVZBEAE,Excellent service and food!  Just waiting for better times to go back there!,a year ago,2023-03-20 21:31:25.528211,5.0,Adolfo França (AdFranca),0,0,https://www.google.com/maps/contrib/116600563656989808078/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURLcjdxLUpnEAE,,a year ago,2023-03-20 21:31:25.528889,5.0,Kalen Dren,0,0,https://www.google.com/maps/contrib/115426532196127916112/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURLeXZIaUpnEAE,Quiet evening on a Friday.  The Hooters wings are good.,a year ago,2023-03-20 21:31:25.529534,4.0,Arick SG,0,0,https://www.google.com/maps/contrib/115491789762789902497/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURLaktTMG5RRRAB,Good,a year ago,2023-03-20 21:31:25.530200,5.0,Pillai Chokkupillai,0,0,https://www.google.com/maps/contrib/110710137372839603561/reviews?hl=en-US
ChRDSUhNMG9nS0VJQ0FnSURLak8wVBAB,,a year ago,2023-03-20 21:31:25.530823,3.0,Rajesh Kamath,0,0,https://www.google.com/maps/contrib/106181054404000774809/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURLakw2NS1nRRAB,Love it,a year ago,2023-03-20 21:31:25.531448,5.0,Winston Quizana,0,0,https://www.google.com/maps/contrib/107965746538423468793/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURLMU5PSUNBEAE,,a year ago,2023-03-20 21:31:25.532077,5.0,Vinod Kummar,0,0,https://www.google.com/maps/contrib/115604315962378285134/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURLMEl1d2p3RRAB,Good food but service SUCKS!,a year ago,2023-03-20 21:31:25.532720,3.0,Saraswathy Pratab,0,0,https://www.google.com/maps/contrib/110328130785108363132/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURLd083TThBRRAB,,a year ago,2023-03-20 21:31:32.650692,4.0,나재무,0,0,https://www.google.com/maps/contrib/105026030384409325050/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURLZ056cElnEAE,The recommendation by the staff were really good. Great ambience,a year ago,2023-03-20 21:31:32.651355,4.0,Reema Shrivastava,0,0,https://www.google.com/maps/contrib/112402546008452481372/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLbi02ZGRBEAE,,a year ago,2023-03-20 21:31:32.651988,5.0,Daniel Quek,0,0,https://www.google.com/maps/contrib/107218579630029862708/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLbjg3YVl3EAE,Service was friendly and helpful. Food was great and surprisingly beyond expectations! The beef fondue was tender and blue cheese reminds me of my time in the usa. Will be back!,a year ago,2023-03-20 21:31:32.652626,5.0,Yu Ong,0,0,https://www.google.com/maps/contrib/103005898198842870134/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNLMThXbzlRRRAB,,a year ago,2023-03-20 21:31:32.653257,5.0,Vivek Varun,0,0,https://www.google.com/maps/contrib/107564909546879843407/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNLdzZ5VWhnRRAB,,a year ago,2023-03-20 21:31:32.653873,5.0,Koh Curtbeth,0,0,https://www.google.com/maps/contrib/116339855841233250288/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNLNWRlbnZRRRAB,,a year ago,2023-03-20 21:31:32.654479,5.0,Marlo Hermoso,0,0,https://www.google.com/maps/contrib/101264922566850889955/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLaGZheWNnEAE,"Good jobs, great service and great food",a year ago,2023-03-20 21:31:32.655111,5.0,Wei Xuan Lim,0,0,https://www.google.com/maps/contrib/114118171021753516638/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNLLWFHcGhRRRAB,Food was decent and quite pricey,a year ago,2023-03-20 21:31:32.655762,3.0,Salim Ronald,0,0,https://www.google.com/maps/contrib/116196556505824582605/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLeWRPN1J3EAE,"beauty, c …",a year ago,2023-03-20 21:31:32.656424,5.0,gu ren,0,0,https://www.google.com/maps/contrib/107160105875524442815/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLd2UyZlR3EAE,,a year ago,2023-03-20 21:31:39.939225,5.0,John Luo,0,0,https://www.google.com/maps/contrib/102928866834505085997/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLNXNlelZnEAE,American style food whereby portions are big and mostly deep fried. Place was pretty empty for a Friday night.,a year ago,2023-03-20 21:31:39.940032,4.0,Kenny Yap,0,0,https://www.google.com/maps/contrib/105256927610815725781/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNLa3N6RUhBEAE,,a year ago,2023-03-20 21:31:39.940710,5.0,Danny Soo,0,0,https://www.google.com/maps/contrib/113875933399767382962/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNLaFBLdnhnRRAB,"Dismal service, one of the worst pint of Guinness, highly overpriced.",a year ago,2023-03-20 21:31:39.941335,1.0,Gabriel Soo,0,0,https://www.google.com/maps/contrib/107643635105634420389/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNLLVBpXy13RRAB,Not our last time coming here. We've always return for their signature Daytona wings with blue cheese dip. They come in different levels of spiciness.. We've tried 9-mile(mucus draining 😀) and 3-mile( this a gd enough level if spiciness.. …,a year ago,2023-03-20 21:31:39.942034,4.0,Khad B.,0,0,https://www.google.com/maps/contrib/117297416978216464717/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNLb09fazZBRRAB,,a year ago,2023-03-20 21:31:39.942724,3.0,Fabian Tan,0,0,https://www.google.com/maps/contrib/102958930597104778833/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR5aTlHRzR3RRAB,Outstanding Service 😃 …,2 years ago,2023-03-20 21:31:39.943353,5.0,Devin Dy,0,0,https://www.google.com/maps/contrib/105221401323821626603/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR5NlozUG53RRAB,,2 years ago,2023-03-20 21:31:39.943988,4.0,Abdul Khader,0,0,https://www.google.com/maps/contrib/106002081376310841668/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR5NmNxOHdBRRAB,The Baja fish tacos and chicken tacos were bomb!! Highly recommended on Friday nights.,2 years ago,2023-03-20 21:31:39.944613,5.0,Winnie,0,0,https://www.google.com/maps/contrib/100881055285053868142/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUR5c2VMZTZnRRAB,,2 years ago,2023-03-20 21:31:39.945239,4.0,Wai Kin Hin,0,0,https://www.google.com/maps/contrib/109919271538548899557/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR5dnRQWE1BEAE,,2 years ago,2023-03-20 21:31:47.206677,5.0,Suresh M,0,0,https://www.google.com/maps/contrib/113245585193471145119/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUR5anVXTVZBEAE,,2 years ago,2023-03-20 21:31:47.207332,5.0,Jason Lam,0,0,https://www.google.com/maps/contrib/107402687803607561155/reviews?hl=en-US
